	Description	Secretion	SignalP	RNA binding domain	Diff exp	S4TE;promotor_motif	S4TE;homology	S4TE;Eukaryotic_domains	S4TE;Prokaryotic_domains	S4TE;Nuclear_localization_signal	S4TE;Prenylation	S4TE;Coiled_coils	S4TE;C_basicity	S4TE;C_charge	S4TE;C_hidrofilnost	S4TE;hidrofilnost	S4TE;E-block	S4TE Score	CatRapid mean	CatRapid max	CatRapid max (STAR, all)	CatRapid mean (STAR, all)	CatRapid max (Z-score, all)	CatRapid mean (Z-score, all)	CatRapid count Z-score > 2 (all)
CP003496.1_prot_D7S_01395_1273	S-ribosylhomocysteinase LuxS	0.0	0.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0426588699450472	3.53	0.1	0.04335167541151289	5.44	0.03196096073343058	10330
CP003496.1_prot_D7S_01396_1274	hypothetical protein	0.0	0.157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.05504015781316049	2.75	0.07	0.03526632318678613	3.82	0.023525656810562012	8847
CP003496.1_prot_D7S_01397_1275	putative FHA domain protein	0.0	0.378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.21129914048189377	3.39	0.27	0.13168573485121132	5.41	-0.22530496467334685	6197
CP003496.1_prot_D7S_01398_1276	hypothetical protein	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	4.0	-0.34860856700014087	7.3	0.98	0.5336044551360976	7.63	-0.38981664235788827	10123
CP003496.1_prot_D7S_01399_1277	WD-40 repeat containing protein, putative	0.0	0.487	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.5321748626180076	4.34	0.61	0.2542204458924479	7.75	0.4872609058019055	34719
CP003496.1_prot_D7S_01400_1278	Transposase	0.0	0.121	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.332128364097506	4.23	1.5	0.9421309643323925	6.42	0.2991385221525581	24608
CP003496.1_prot_D7S_01401_1279	phospholipase D/Transphosphatidylase	0.0	0.159	0.5	-2.1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	5.0	0.45864097505988444	11.31	1.49	1.000055594491694	11.31	0.363600761464588	35451
CP003496.1_prot_D7S_01402_1280	Sel1 domain protein repeat-containing protein	0.0	0.141	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	0.07599478652951952	4.77	0.34	0.1594209459587445	7.9	0.0694634705358665	18073
CP003496.1_prot_D7S_01403_1281	Sel1 domain protein repeat-containing protein	0.0	0.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.19768986895871496	3.21	0.31	0.1429771939461671	5.95	-0.21147926808478396	7741
CP003496.1_prot_D7S_01405_1283	integrase	0.0	0.106	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.5193039312385515	5.15	0.73	0.6073054192790711	7.21	0.48141126664519923	34017
CP003496.1_prot_D7S_01406_1284	hypothetical protein	0.0	0.111	0.5	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.13404325771452727	4.26	0.73	0.6028991532968385	6.76	0.12276362396529844	15645
CP003496.1_prot_D7S_01407_1285	hypothetical protein	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16853036494293366	3.1449999999999996	0.07	0.02753319568882238	5.55	0.14481938893413898	16130
CP003496.1_prot_D7S_01408_1286	hypothetical protein	0.0	0.105	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46353600112723686	4.54	0.06	0.0254489231526907	6.36	0.4223171632602807	30928
CP003496.1_prot_D7S_01409_1287	putative phage P4 Ash-like protein	0.0	0.155	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2154213047766662	4.28	0.76	0.6153114049211069	5.42	-0.21412573636656376	3955
CP003496.1_prot_D7S_01410_1288	hypothetical protein	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.006560518528955895	2.55	0.1	0.04866270149451633	3.61	-0.036194002992821016	6103
CP003496.1_prot_D7S_01412_1290	hypothetical protein	0.0	0.125	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.40217345357193174	4.87	0.71	0.5930409334570871	7.01	0.3688220976265793	28587
CP003496.1_prot_D7S_01413_1291	putative anti-repressor protein	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	-0.21127870931379455	4.82	0.48	0.21390449491409852	7.07	-0.1980065538991912	7081
CP003496.1_prot_D7S_01414_1292	hypothetical protein	0.0	0.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.7206277300267719	5.71	0.25	0.12868183281874496	7.58	0.6584329361847215	41866
CP003496.1_prot_D7S_01415_1293	hypothetical protein	0.0	0.183	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.4199957728617726	4.59	2.0	1.4464334286742564	6.39	0.3859980489837667	29308
CP003496.1_prot_D7S_01416_1294	hypothetical protein	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.256669015076793	4.235	0.04	0.019794006781202057	5.95	0.22252798666489876	21707
CP003496.1_prot_D7S_01417_1295	hypothetical protein	0.0	0.109	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.35275398055516416	5.43	0.55	0.5218677665599606	7.87	0.3300589093250999	26757
CP003496.1_prot_D7S_01418_1296	hypothetical protein	0.0	0.172	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.4722565872904044	4.265000000000001	2.0	1.4857705567025932	6.12	0.4218342393877976	31277
CP003496.1_prot_D7S_01419_1297	transcriptional regulator, AlpA family	0.0	0.219	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1884141186416796	2.895	2.0	1.397441232739189	5.41	0.16358627090712788	16671
CP003496.1_prot_D7S_01420_1298	hypothetical protein	0.0	0.132	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	-0.2422100887699028	4.96	0.67	0.5728678044437711	6.59	-0.23611359460534534	8046
CP003496.1_prot_D7S_01421_1299	hypothetical protein	0.0	0.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13982668733267578	3.39	0.1	0.041552383838766506	6.34	-0.14534067016460514	5904
CP003496.1_prot_D7S_01422_1300	integrase	0.0	0.102	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	-0.29929265886994505	2.97	0.74	0.37517322372284206	4.24	-0.315592502793931	3304
CP003496.1_prot_D7S_01423_1301	putative lipoprotein	0.0	0.714	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.1948971396364661	3.1399999999999997	0.58	0.5309559979542743	5.57	0.16996419979921581	17382
CP003496.1_prot_D7S_01425_1303	MarC family integral membrane protein	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3363583204170776	4.77	0.06	0.028503873619608665	7.34	0.3151565548462864	25725
CP003496.1_prot_D7S_01426_1304	ABC transporter ATP-binding protein	0.0	0.288	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	4.0	0.28798013245033116	8.71	0.86	0.40854308336332473	10.26	0.21618528971643966	28524
CP003496.1_prot_D7S_01427_1305	protein RecA	0.0	0.087	0.0	2.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4614534310271946	4.29	0.42	0.18691313242285912	6.62	0.4090049817210614	31124
CP003496.1_prot_D7S_01428_1306	regulatory protein RecX	0.0	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2256094124277864	4.28	0.09	0.038464474456840876	6.58	0.20423758831663286	19388
CP003496.1_prot_D7S_01429_1307	endoribonuclease L-PSP, putative	0.0	0.142	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.6596371706354798	5.84	2.0	1.4668348076449529	8.37	0.6198015835432729	39918
CP003496.1_prot_D7S_01430_1308	transketolase	1.0	0.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.6226553473298577	12.25	1.0	0.5316609209554296	12.39	0.5093387380902771	40342
CP003496.1_prot_D7S_01431_1309	transaldolase	1.0	0.159	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.010023953783288714	3.29	0.23	0.10358797567859379	5.1	-0.011587710491921277	11401
CP003496.1_prot_D7S_01438_1310	Transposase for insertion sequence element ISApl1	0.0	0.191	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	6.0	0.12090953924193322	3.17	2.0	1.3881819559411288	5.84	0.09477307597598164	16468
CP003496.1_prot_D7S_01441_1311	Tra5 protein	0.0	0.217	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.060238128786811326	3.8	1.5	0.9615720834201505	5.61	0.043769817968291255	13147
CP003496.1_prot_D7S_01443_1312	transposase	0.0	0.156	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.37169719599830914	4.18	0.65	0.5716594056030155	5.86	0.32914903490993125	26104
CP003496.1_prot_D7S_01444_1313	Flp pilus assembly protein TadG	1.0	0.139	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.5932464421586586	7.79	1.34	0.9565171518951375	7.79	0.5127618244843066	37517
CP003496.1_prot_D7S_01445_1314	Flp pilus assembly protein TadF	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.2042116387205862	4.025	0.11	0.05218722179076773	6.23	0.18097711817854636	18432
CP003496.1_prot_D7S_01446_1315	Flp pilus assembly protein TadE	1.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.2750133859377202	4.02	0.16	0.07525202204837765	6.24	0.2501885666660353	21807
CP003496.1_prot_D7S_01447_1316	Flp pilus assembly protein TadD	1.0	0.683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.2876440749612512	4.32	0.17	0.07743195120565227	6.81	-0.2760986305002557	5252
CP003496.1_prot_D7S_01448_1317	Flp pilus assembly protein TadC	0.0	0.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.34770748203466256	4.7	0.13	0.06110990093383595	7.03	0.3210356486655428	26909
CP003496.1_prot_D7S_01449_1318	Flp pilus assembly protein TadB	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.29887769480062	3.01	0.32	0.14710709753186973	4.5	-0.30386642168469313	3088
CP003496.1_prot_D7S_01450_1319	pilus assembly protein CpaF	0.0	0.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	-0.46693109764689306	3.33	0.36	0.16089746746727787	4.61	-0.4645222851514405	2698
CP003496.1_prot_D7S_01451_1320	flp operon protein D	1.0	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.29861843032267155	4.02	0.26	0.10890070653306312	7.54	0.2751134620120092	25738
CP003496.1_prot_D7S_01452_1321	RcpB protein	0.0	0.759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.2709349020712977	4.14	0.21	0.09991561381243727	6.51	0.24786609967230505	21353
CP003496.1_prot_D7S_01453_1322	type II/IV secretion system secretin RcpA/CpaC	1.0	0.739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	-0.4450464985205016	3.61	0.79	0.3780934025344269	4.79	-0.45963944083495917	2193
CP003496.1_prot_D7S_01454_1323	flp operon protein C	0.0	0.309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.02330209947865295	5.5	0.18	0.0768296933305552	6.72	0.01825620820942171	13652
CP003496.1_prot_D7S_01455_1324	flp operon protein B	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3932175567141045	4.115	0.08	0.03531377265925406	5.86	0.3525319644649859	27387
CP003496.1_prot_D7S_01457_1326	fimbrial protein Flp precursor	0.0	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.2760532619416655	3.5949999999999998	0.09	0.03616502187790047	5.97	0.24435947947644573	21973
CP003496.1_prot_D7S_01458_1327	ATPase PhoH	0.0	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2532732140340989	3.4350000000000005	0.08	0.03835716856401417	5.18	0.21695622525713634	20234
CP003496.1_prot_D7S_01459_1328	putative metalloprotease in flp 5' region	0.0	0.106	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.30100464985205017	5.34	0.53	0.5119246869850168	7.91	0.2825739207849526	24373
CP003496.1_prot_D7S_01461_1330	lipoprotein, putative	0.0	0.571	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	-0.4298936170212766	2.79	0.85	0.6479729320175023	4.36	-0.4194815600553104	1217
CP003496.1_prot_D7S_01462_1331	acetyltransferase	0.0	0.139	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	-0.07417218543046358	6.04	2.0	1.5115234974333718	7.92	-0.11791250733998826	15612
CP003496.1_prot_D7S_01463_1332	hypothetical protein	0.0	0.107	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.3460680569254615	3.53	0.58	0.5399681775993029	5.33	0.3011288428390128	24577
CP003496.1_prot_D7S_01464_1333	transposase, IS4 family protein	0.0	0.158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.07977596167394675	3.4	0.21	0.10340869054609514	5.08	-0.0862328338984335	6212
CP003496.1_prot_D7S_01466_1335	phosphoheptose isomerase	1.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.1950873608567	3.12	0.17	0.07971123065557933	4.87	-0.19676074479571157	3580
CP003496.1_prot_D7S_01467_1336	glutamine transport ATP-binding protein GlnQ	0.0	0.129	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	-0.13282020572072706	4.42	0.11	0.047844411190877595	6.9	-0.13696294963347413	7413
CP003496.1_prot_D7S_01468_1337	arginine-binding periplasmic protein 1	1.0	0.889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	-0.07183457799070031	3.75	0.21	0.09430767336578716	6.42	-0.0806689333813195	10513
CP003496.1_prot_D7S_01469_1338	histidine transport system permease protein HisQ	0.0	0.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.015197970973650839	3.29	0.07	0.0323304225939045	5.65	-0.03102352584622961	8101
CP003496.1_prot_D7S_01470_1339	arginine transport system permease protein	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.43740242355925035	2.84	0.16	0.06947199439319607	5.09	-0.4252782565870476	1720
CP003496.1_prot_D7S_01471_1340	transaldolase B	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.5465661547132591	7.55	0.22	0.11911247703293999	7.55	0.466911522360919	35024
CP003496.1_prot_D7S_01472_1341	MraZ protein	0.0	0.136	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.351917007186135	3.37	1.5	0.9434042391983786	5.51	-0.34461661583922115	1981
CP003496.1_prot_D7S_01473_1342	S-adenosyl-methyltransferase MraW	0.0	0.11	0.0	2.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.02804353952374243	3.78	0.3	0.14747362339704126	4.89	-0.05187070255526301	10191
CP003496.1_prot_D7S_01474_1343	cell division protein FtsL	0.0	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.3745392419332112	4.11	0.06	0.02707328623112914	5.88	0.33546597086734986	26864
CP003496.1_prot_D7S_01475_1344	peptidoglycan synthetase FtsI	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.27706002536282937	6.7	0.98	0.5202652813820015	7.09	0.21746623605402232	24171
CP003496.1_prot_D7S_01476_1345	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	0.0	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.1576609835141609	3.22	0.52	0.24038035345595063	5.18	-0.18414363646695583	7990
CP003496.1_prot_D7S_01477_1346	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.5481175144427223	2.83	0.64	0.3292834277271608	4.63	-0.5581701172503929	1329
CP003496.1_prot_D7S_01478_1347	phospho-N-acetylmuramoyl-pentapeptide-transferase	0.0	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.041384387769480065	3.06	0.25	0.11498711950447979	5.41	-0.06437775841494138	9400
CP003496.1_prot_D7S_01479_1348	UDP-N-acetylmuramoylalanine--D-glutamate ligase	0.0	0.201	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	-0.40007608848809356	2.32	0.28	0.12891699657151517	4.96	-0.4015649802057091	3136
CP003496.1_prot_D7S_01480_1349	cell division protein FtsW	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.2639037621530224	3.17	0.24	0.10622573068399221	5.79	-0.26502812872918763	5292
CP003496.1_prot_D7S_01481_1350	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	0.0	0.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.4190355079611104	4.63	0.48	0.21758424412327398	6.82	0.3692543519027144	30247
CP003496.1_prot_D7S_01482_1351	UDP-N-acetylmuramate--alanine ligase	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.22013315485416374	2.57	0.39	0.17470175970299098	4.6	-0.24446782717405718	3864
CP003496.1_prot_D7S_01484_1352	D-alanine--D-alanine ligase B	0.0	0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.7692856136395658	8.1	0.58	0.33057507624116833	8.42	0.6552977667493797	40372
CP003496.1_prot_D7S_01485_1353	cell division protein FtsA	0.0	0.14	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.4601141327321403	2.97	2.0	1.4441608736006666	5.11	-0.4602759835584262	2251
CP003496.1_prot_D7S_01486_1354	cell division protein FtsZ	0.0	0.114	0.5	2.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.04862477103001268	3.03	0.97	0.7588525940939141	4.24	-0.08423844070236584	7966
CP003496.1_prot_D7S_01487_1355	UDP-3-O-acyl N-acetylglucosamine deacetylase	0.0	0.212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.02148654360997605	3.4	0.15	0.070008997404959	4.77	-0.05178868410584737	9805
CP003496.1_prot_D7S_01488_1356	P-protein	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.396326616880372	2.66	0.27	0.13118547913549145	4.99	-0.39671518951376133	2867
CP003496.1_prot_D7S_01489_1357	heat shock protein 90	1.0	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.18977737072002254	8.94	0.78	0.40110952209573236	9.13	0.12204724111151104	25082
CP003496.1_prot_D7S_01490_1358	succinyl-diaminopimelate desuccinylase	0.0	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.3160835564322953	3.9000000000000004	0.13	0.06383734586024664	5.47	0.271426136040763	23054
CP003496.1_prot_D7S_01491_1359	succinyl-diaminopimelate desuccinylase	0.0	0.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.12907707482034664	3.39	0.29	0.11655929763415607	6.58	0.11020267838539201	17417
CP003496.1_prot_D7S_01492_1360	bifunctional aspartokinase I/homoserine dehydrogenase I	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21422502465830634	3.19	0.2	0.09201447161555512	5.74	-0.2144390354781884	4262
CP003496.1_prot_D7S_01493_1361	adp-ribose pyrophosphatase	0.0	0.126	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.14051923347893475	2.99	0.09	0.04185602257875098	4.94	0.10666338340310266	14519
CP003496.1_prot_D7S_01494_1362	cyclic 3',5'-adenosine monophosphate phosphodiesterase	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.17900380442440467	5.34	0.16	0.07429109919875741	7.11	0.16638247494933045	19398
CP003496.1_prot_D7S_01495_1363	hypothetical protein	0.0	0.114	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	6.0	0.1733140763702973	4.82	0.21	0.09805589756217682	7.25	0.1597799897713712	19643
CP003496.1_prot_D7S_01496_1364	hypothetical protein	0.0	0.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.01085247287586304	4.04	0.06	0.02406000795560018	5.87	0.003792642964029319	9604
CP003496.1_prot_D7S_01497_1365	ExsB protein	0.0	0.15	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	-0.32163237987882204	3.23	0.13	0.055147841569905126	5.42	-0.31712395582747716	3466
CP003496.1_prot_D7S_01498_1366	putative AAA+ superfamily ATPase	0.0	0.318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.19469564604762574	4.18	0.23	0.09984183509177355	7.37	0.16845159396132062	21312
CP003496.1_prot_D7S_01499_1367	alcohol dehydrogenase	0.0	0.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.14375088065379737	3.83	0.37	0.15977875854753473	5.34	0.10800892163733826	17137
CP003496.1_prot_D7S_01500_1368	N6-adenine-specific DNA methytransferase	0.0	0.103	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	4.0	0.8210271945892631	13.78	2.0	1.5563376773435873	13.78	0.6847842517000362	43979
CP003496.1_prot_D7S_01501_1369	fumarate reductase subunit D	0.0	0.142	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.11363886149077074	3.075	0.09	0.03674218172863826	4.74	0.08547099047222169	11566
CP003496.1_prot_D7S_01502_1370	fumarate reductase subunit C	0.0	0.105	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4698154149640693	5.05	0.12	0.055229102343113685	7.22	0.43653675676699555	31556
CP003496.1_prot_D7S_01503_1371	fumarate reductase iron-sulfur subunit	0.0	0.099	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.016972664506129352	4.51	0.11	0.048373648021518	6.98	0.011217964502869703	12074
CP003496.1_prot_D7S_01504_1372	fumarate reductase, flavoprotein subunit	0.0	0.244	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.532295336057489	7.73	0.94	0.49959634800068203	8.31	0.4549630632849053	33988
CP003496.1_prot_D7S_01505_1373	lysyl-tRNA synthetase	0.0	0.138	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	-0.015835564322953362	4.5	0.06	0.026340992176993164	6.49	-0.03253300626977062	13851
