	Description	Secretion_orignial	Orignial_rank	Secretion 0.01	Rank 0.01	Secretion 0.025	Rank 0.025	Secretion 0.05	Rank 0.05	Secretion 0.1	Rank 0.1	Secretion 0.125	Rank 0.125	Secretion 0.15	Rank 0.15
CP003496.1_prot_D7S_01377_1258	glycyl-tRNA synthetase subunit alpha	False	957.0	False	1181.0	False	1140.0	False	1219.0	False	1258.0	False	1310.0	False	1100.0
CP003496.1_prot_D7S_01378_1259	ferredoxin	False	1099.0	True	787.0	False	826.0	False	759.0	False	805.0	False	751.0	False	908.0
CP003496.1_prot_D7S_01379_1260	Twin-arginine leader-binding protein DmsD	False	792.0	True	1301.0	True	1343.0	True	1457.0	True	1555.0	False	1382.0	True	1417.0
CP003496.1_prot_D7S_01380_1261	anaerobic dimethyl sulfoxide reductase chain C	False	1382.0	False	1019.0	False	898.0	False	931.0	False	1076.0	False	910.0	False	1022.0
CP003496.1_prot_D7S_01381_1262	anaerobic dimethyl sulfoxide reductase chain B	False	616.0	True	1271.0	True	1411.0	True	1510.0	True	1424.0	True	1565.0	False	1598.0
CP003496.1_prot_D7S_01382_1263	anaerobic dimethyl sulfoxide reductase chain A precursor	False	1267.0	False	906.0	False	846.0	False	1149.0	False	787.0	True	680.0	True	894.0
CP003496.1_prot_D7S_01384_1265	DNA polymerase I	True	68.0	False	119.0	False	59.0	False	73.0	True	60.0	True	103.0	True	55.0
CP003496.1_prot_D7S_01385_1266	outer membrane protein 18/16	True	1653.0	True	560.0	False	487.0	False	513.0	True	506.0	True	380.0	True	528.0
CP003496.1_prot_D7S_01386_1267	aspartate-semialdehyde dehydrogenase	False	1436.0	False	567.0	False	623.0	False	639.0	False	620.0	False	576.0	False	497.0
CP003496.1_prot_D7S_01387_1268	ATP-dependent DNA helicase Rep	False	716.0	False	1122.0	False	1218.0	False	1360.0	False	1393.0	True	1369.0	False	1526.0
CP003496.1_prot_D7S_01391_1269	S-ribosylhomocysteinase	False	345.0	False	40.0	False	43.0	False	66.0	False	52.0	False	51.0	True	77.0
CP003496.1_prot_D7S_01392_1270	phosphatase YqaB	False	1102.0	False	1157.0	False	1261.0	False	1299.0	False	1371.0	False	1288.0	False	1415.0
CP003496.1_prot_D7S_01393_1271	WbbJ protein	False	1135.0	False	1270.0	False	1080.0	False	1046.0	False	1147.0	False	1128.0	False	1162.0
CP003496.1_prot_D7S_01394_1272	glucose-inhibited division protein B	False	1208.0	False	1210.0	False	1184.0	False	1234.0	False	1413.0	False	1319.0	False	1296.0
CP003496.1_prot_D7S_01395_1273	S-ribosylhomocysteinase LuxS	False	1065.0	False	1086.0	False	1303.0	False	1329.0	False	1209.0	False	1389.0	False	1384.0
CP003496.1_prot_D7S_01396_1274	hypothetical protein	False	1090.0	False	1074.0	False	1153.0	False	1157.0	False	1218.0	False	1177.0	False	1225.0
CP003496.1_prot_D7S_01397_1275	putative FHA domain protein	False	613.0	False	1732.0	False	1710.0	False	1571.0	False	1525.0	False	1756.0	False	1498.0
CP003496.1_prot_D7S_01398_1276	hypothetical protein	False	477.0	False	1663.0	False	1648.0	False	1744.0	False	1593.0	False	1681.0	False	1773.0
CP003496.1_prot_D7S_01399_1277	WD-40 repeat containing protein, putative	False	1904.0	False	466.0	False	448.0	False	482.0	False	657.0	False	519.0	False	752.0
CP003496.1_prot_D7S_01400_1278	Transposase	False	282.0	False	276.0	False	318.0	False	286.0	False	256.0	False	244.0	False	218.0
CP003496.1_prot_D7S_01401_1279	phospholipase D/Transphosphatidylase	False	321.0	True	55.0	True	14.0	True	15.0	False	21.0	False	39.0	False	50.0
CP003496.1_prot_D7S_01402_1280	Sel1 domain protein repeat-containing protein	False	1136.5	False	1547.0	False	1476.0	False	1560.0	False	1521.0	False	1429.0	False	1309.0
CP003496.1_prot_D7S_01403_1281	Sel1 domain protein repeat-containing protein	False	633.0	False	1727.0	False	1761.0	False	1760.0	False	1744.0	False	1620.0	False	1485.0
CP003496.1_prot_D7S_01405_1283	integrase	False	335.0	False	148.0	False	172.0	False	161.0	False	151.0	False	212.0	False	162.0
CP003496.1_prot_D7S_01406_1284	hypothetical protein	False	205.0	True	617.0	False	645.0	True	647.0	True	722.0	True	546.0	False	647.0
CP003496.1_prot_D7S_01407_1285	hypothetical protein	False	1328.0	False	841.0	False	820.0	False	703.0	False	705.0	False	617.0	False	852.0
CP003496.1_prot_D7S_01408_1286	hypothetical protein	False	1840.0	True	41.0	False	119.0	False	198.0	False	164.0	False	180.0	False	159.0
CP003496.1_prot_D7S_01409_1287	putative phage P4 Ash-like protein	False	122.0	False	1691.0	False	1708.0	False	1713.0	False	1678.0	False	1696.0	False	1677.0
CP003496.1_prot_D7S_01410_1288	hypothetical protein	False	952.0	False	1180.0	False	1284.0	False	1277.0	False	1336.0	False	1270.0	False	1313.0
CP003496.1_prot_D7S_01412_1290	hypothetical protein	False	307.0	False	274.0	False	213.0	False	173.0	False	213.0	False	130.0	False	198.0
CP003496.1_prot_D7S_01413_1291	putative anti-repressor protein	False	614.0	False	1639.0	False	1534.0	False	1582.0	False	1583.0	False	1336.0	False	1587.0
CP003496.1_prot_D7S_01414_1292	hypothetical protein	False	1987.0	False	96.0	False	136.0	False	136.0	False	155.0	False	150.0	False	113.0
CP003496.1_prot_D7S_01415_1293	hypothetical protein	False	74.0	False	125.0	False	156.0	False	175.0	False	201.0	False	187.0	False	138.0
CP003496.1_prot_D7S_01416_1294	hypothetical protein	False	1519.0	False	572.0	False	646.0	False	648.0	False	727.0	False	817.0	False	771.0
CP003496.1_prot_D7S_01417_1295	hypothetical protein	False	288.0	False	457.0	False	454.0	False	408.0	False	454.0	False	347.0	False	348.0
CP003496.1_prot_D7S_01418_1296	hypothetical protein	False	81.0	False	187.0	False	190.0	False	245.0	False	237.0	False	225.0	False	220.0
CP003496.1_prot_D7S_01419_1297	transcriptional regulator, AlpA family	False	55.0	False	635.0	False	549.0	False	527.0	False	575.0	False	448.0	False	468.0
CP003496.1_prot_D7S_01420_1298	hypothetical protein	False	118.0	False	1605.0	False	1612.0	False	1796.0	False	1528.0	False	1654.0	False	1331.0
CP003496.1_prot_D7S_01421_1299	hypothetical protein	False	711.0	False	1542.0	False	1662.0	False	1693.0	False	1685.0	False	1546.0	False	1577.0
CP003496.1_prot_D7S_01422_1300	integrase	False	519.0	False	1626.0	False	1693.0	False	1612.0	False	1730.0	False	1724.0	False	1718.0
CP003496.1_prot_D7S_01423_1301	putative lipoprotein	True	228.0	False	684.0	False	673.0	False	661.0	False	635.0	False	615.0	False	589.0
CP003496.1_prot_D7S_01425_1303	MarC family integral membrane protein	False	1668.0	False	603.0	False	687.0	False	654.0	False	746.0	False	773.0	False	620.0
CP003496.1_prot_D7S_01426_1304	ABC transporter ATP-binding protein	False	1579.0	False	351.0	False	458.0	False	563.0	True	816.0	False	802.0	False	864.0
CP003496.1_prot_D7S_01427_1305	protein RecA	False	1836.0	False	53.0	False	182.0	False	207.0	False	179.0	False	159.0	False	284.0
CP003496.1_prot_D7S_01428_1306	regulatory protein RecX	False	1450.0	False	724.0	False	780.0	False	801.0	False	991.0	False	683.0	False	882.0
CP003496.1_prot_D7S_01429_1307	endoribonuclease L-PSP, putative	False	91.0	False	23.0	False	36.0	False	29.0	False	36.0	False	52.0	False	34.0
CP003496.1_prot_D7S_01430_1308	transketolase	True	1954.0	False	133.0	False	206.0	False	348.0	True	560.0	True	469.0	True	525.0
CP003496.1_prot_D7S_01431_1309	transaldolase	True	998.0	False	1299.0	False	1338.0	False	1240.0	False	1309.0	False	1215.0	False	1454.0
CP003496.1_prot_D7S_01438_1310	Transposase for insertion sequence element ISApl1	False	44.0	False	624.0	False	446.0	False	315.0	False	236.0	False	121.0	False	190.0
CP003496.1_prot_D7S_01441_1311	Tra5 protein	False	183.0	False	981.0	False	920.0	False	945.0	False	789.0	False	809.0	False	1076.0
CP003496.1_prot_D7S_01443_1312	transposase	False	299.0	False	137.0	False	128.0	False	94.0	False	133.0	False	157.0	False	173.0
CP003496.1_prot_D7S_01444_1313	Flp pilus assembly protein TadG	True	349.0	False	52.0	True	86.0	False	24.0	True	64.0	True	176.0	True	69.0
CP003496.1_prot_D7S_01445_1314	Flp pilus assembly protein TadF	False	1405.0	False	839.0	False	817.0	False	778.0	False	696.0	False	696.0	False	851.0
CP003496.1_prot_D7S_01446_1315	Flp pilus assembly protein TadE	True	1551.0	False	579.0	False	531.0	False	465.0	False	547.0	False	540.0	False	577.0
CP003496.1_prot_D7S_01447_1316	Flp pilus assembly protein TadD	True	529.0	False	1599.0	False	1702.0	True	1704.0	True	1616.0	True	1843.0	True	1891.0
CP003496.1_prot_D7S_01448_1317	Flp pilus assembly protein TadC	False	1687.0	False	610.0	False	563.0	False	628.0	False	804.0	False	697.0	False	548.0
CP003496.1_prot_D7S_01449_1318	Flp pilus assembly protein TadB	False	520.0	False	1865.0	False	1909.0	False	1904.0	False	1790.0	False	1809.0	False	1785.0
CP003496.1_prot_D7S_01450_1319	pilus assembly protein CpaF	False	411.0	False	1918.0	False	1789.0	False	1868.0	False	1814.0	False	1905.0	False	1900.0
CP003496.1_prot_D7S_01451_1320	flp operon protein D	True	1604.0	False	621.0	False	546.0	False	484.0	False	669.0	False	532.0	False	832.0
CP003496.1_prot_D7S_01452_1321	RcpB protein	True	1546.0	False	620.0	False	704.0	False	680.0	False	720.0	False	825.0	False	670.0
CP003496.1_prot_D7S_01453_1322	type II/IV secretion system secretin RcpA/CpaC	True	421.0	False	1769.0	False	1743.0	False	1858.0	True	1708.0	False	1813.0	True	1787.0
CP003496.1_prot_D7S_01454_1323	flp operon protein C	False	1039.0	False	1422.0	False	1200.0	False	1171.0	False	1122.0	False	1213.0	False	1194.0
CP003496.1_prot_D7S_01455_1324	flp operon protein B	False	1746.0	False	454.0	False	447.0	False	428.0	False	396.0	False	420.0	False	510.0
CP003496.1_prot_D7S_01457_1326	fimbrial protein Flp precursor	False	1553.0	False	563.0	False	592.0	False	574.0	False	557.0	False	621.0	False	575.0
CP003496.1_prot_D7S_01458_1327	ATPase PhoH	False	1510.0	False	601.0	False	694.0	False	721.0	False	607.0	False	759.0	False	780.0
CP003496.1_prot_D7S_01459_1328	putative metalloprotease in flp 5' region	False	276.0	False	670.0	False	656.0	False	616.0	False	520.0	False	490.0	False	399.0
CP003496.1_prot_D7S_01461_1330	lipoprotein, putative	True	98.0	False	1625.0	False	1694.0	False	1609.0	False	1631.0	False	1650.0	False	1358.0
CP003496.1_prot_D7S_01462_1331	acetyltransferase	False	27.0	False	1016.0	False	825.0	False	727.0	False	469.0	False	485.0	False	217.0
CP003496.1_prot_D7S_01463_1332	hypothetical protein	False	285.0	False	450.0	False	365.0	False	279.0	False	313.0	False	183.0	False	371.0
CP003496.1_prot_D7S_01464_1333	transposase, IS4 family protein	False	810.0	False	1280.0	False	1277.0	False	1357.0	False	994.0	False	1372.0	False	1389.0
CP003496.1_prot_D7S_01466_1335	phosphoheptose isomerase	True	635.0	False	1609.0	False	1505.0	False	1539.0	True	1581.0	True	1771.0	False	1788.0
CP003496.1_prot_D7S_01467_1336	glutamine transport ATP-binding protein GlnQ	False	720.0	False	1581.0	False	1805.0	False	1680.0	False	1577.0	False	1802.0	False	1725.0
CP003496.1_prot_D7S_01468_1337	arginine-binding periplasmic protein 1	True	820.0	True	1664.0	True	1611.0	True	1476.0	True	1504.0	True	1691.0	True	1594.0
CP003496.1_prot_D7S_01469_1338	histidine transport system permease protein HisQ	False	930.0	False	1416.0	True	1641.0	False	1314.0	False	1600.0	False	1405.0	False	1495.0
CP003496.1_prot_D7S_01470_1339	arginine transport system permease protein	False	423.0	False	1919.0	False	1981.0	False	1818.0	False	1942.0	False	1986.0	False	1880.0
CP003496.1_prot_D7S_01471_1340	transaldolase B	False	1917.0	False	160.0	False	322.0	False	330.0	False	142.0	False	240.0	False	601.0
CP003496.1_prot_D7S_01472_1341	MraZ protein	False	105.0	False	1829.0	False	1870.0	False	1803.0	False	1844.0	False	1791.0	False	1792.0
CP003496.1_prot_D7S_01473_1342	S-adenosyl-methyltransferase MraW	False	897.0	True	1426.0	True	1535.0	False	1594.0	False	1517.0	False	1627.0	True	1542.0
CP003496.1_prot_D7S_01474_1343	cell division protein FtsL	False	1723.0	False	409.0	False	412.0	False	405.0	False	424.0	False	443.0	False	667.0
CP003496.1_prot_D7S_01475_1344	peptidoglycan synthetase FtsI	False	1555.0	False	753.0	False	615.0	False	688.0	False	452.0	False	718.0	False	358.0
CP003496.1_prot_D7S_01476_1345	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	False	691.0	False	1796.0	False	1737.0	False	1862.0	False	1759.0	False	1725.0	False	1687.0
CP003496.1_prot_D7S_01477_1346	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	False	383.0	False	1979.0	False	1971.0	False	1989.0	True	1995.0	False	1999.0	False	1997.0
CP003496.1_prot_D7S_01478_1347	phospho-N-acetylmuramoyl-pentapeptide-transferase	False	871.0	False	1587.0	False	1571.0	False	1641.0	False	1644.0	False	1682.0	False	1644.0
CP003496.1_prot_D7S_01479_1348	UDP-N-acetylmuramoylalanine--D-glutamate ligase	False	451.0	False	1988.0	False	1990.0	False	1967.0	False	1980.0	False	1982.0	False	1991.0
CP003496.1_prot_D7S_01480_1349	cell division protein FtsW	False	548.0	False	1924.0	False	1823.0	False	1769.0	False	1908.0	False	1923.0	False	1655.0
CP003496.1_prot_D7S_01481_1350	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	False	1788.0	False	516.0	False	611.0	False	609.0	False	616.0	False	570.0	False	458.0
CP003496.1_prot_D7S_01482_1351	UDP-N-acetylmuramate--alanine ligase	False	601.0	False	1902.0	False	1851.0	False	1834.0	False	1916.0	False	1797.0	False	1913.0
CP003496.1_prot_D7S_01484_1352	D-alanine--D-alanine ligase B	False	1998.0	False	302.0	False	303.0	False	391.0	False	178.0	False	847.0	False	340.0
CP003496.1_prot_D7S_01485_1353	cell division protein FtsA	False	6.0	False	1862.0	False	1814.0	False	1705.0	False	1897.0	False	1465.0	False	1578.0
CP003496.1_prot_D7S_01486_1354	cell division protein FtsZ	False	152.0	False	1248.0	False	1266.0	False	1403.0	False	1115.0	False	1265.0	False	825.0
CP003496.1_prot_D7S_01487_1355	UDP-3-O-acyl N-acetylglucosamine deacetylase	False	910.0	False	1522.0	False	1539.0	False	1712.0	False	1695.0	False	1644.0	False	1958.0
CP003496.1_prot_D7S_01488_1356	P-protein	False	453.0	False	1993.0	False	1974.0	False	1945.0	False	1979.0	False	1897.0	False	1976.0
CP003496.1_prot_D7S_01489_1357	heat shock protein 90	True	1367.0	False	357.0	False	353.0	False	381.0	False	315.0	True	360.0	False	382.0
CP003496.1_prot_D7S_01490_1358	succinyl-diaminopimelate desuccinylase	False	1639.0	False	570.0	False	473.0	False	512.0	False	615.0	False	607.0	False	814.0
CP003496.1_prot_D7S_01491_1359	succinyl-diaminopimelate desuccinylase	False	1254.0	False	1227.0	False	1151.0	False	1054.0	False	1188.0	False	1058.0	False	890.0
CP003496.1_prot_D7S_01492_1360	bifunctional aspartokinase I/homoserine dehydrogenase I	False	611.0	False	1792.0	False	1834.0	False	1754.0	False	1838.0	False	1638.0	False	1827.0
CP003496.1_prot_D7S_01493_1361	adp-ribose pyrophosphatase	False	1274.0	False	862.0	False	900.0	False	880.0	False	799.0	False	983.0	False	938.0
CP003496.1_prot_D7S_01494_1362	cyclic 3',5'-adenosine monophosphate phosphodiesterase	False	1346.0	False	694.0	False	812.0	False	717.0	False	778.0	False	940.0	False	960.0
CP003496.1_prot_D7S_01495_1363	hypothetical protein	False	1333.0	False	740.0	False	701.0	False	705.0	False	889.0	False	811.0	False	623.0
CP003496.1_prot_D7S_01496_1364	hypothetical protein	False	1002.0	False	1233.0	False	1302.0	False	1278.0	False	1144.0	False	1370.0	False	1367.0
CP003496.1_prot_D7S_01497_1365	ExsB protein	False	502.0	False	1896.0	False	1882.0	False	1905.0	False	1827.0	False	1830.0	False	1770.0
CP003496.1_prot_D7S_01498_1366	putative AAA+ superfamily ATPase	False	1386.0	False	822.0	False	715.0	False	767.0	False	605.0	False	767.0	False	834.0
CP003496.1_prot_D7S_01499_1367	alcohol dehydrogenase	False	1276.0	False	1095.0	False	1210.0	False	1173.0	False	1099.0	False	938.0	False	1013.0
CP003496.1_prot_D7S_01500_1368	N6-adenine-specific DNA methytransferase	False	94.0	False	3.0	False	2.0	False	5.0	True	1.0	False	1.0	False	1.0
CP003496.1_prot_D7S_01501_1369	fumarate reductase subunit D	False	1220.0	True	611.0	False	756.0	False	809.0	False	781.0	False	964.0	False	1045.0
CP003496.1_prot_D7S_01502_1370	fumarate reductase subunit C	False	1849.0	True	92.0	False	176.0	False	200.0	False	172.0	False	188.0	False	157.0
CP003496.1_prot_D7S_01503_1371	fumarate reductase iron-sulfur subunit	False	1024.0	True	1075.0	False	976.0	False	997.0	False	1231.0	False	1169.0	False	1251.0
CP003496.1_prot_D7S_01504_1372	fumarate reductase, flavoprotein subunit	False	1905.0	True	44.0	True	50.0	False	70.0	False	182.0	True	62.0	True	135.0
CP003496.1_prot_D7S_01505_1373	lysyl-tRNA synthetase	False	925.0	True	808.0	False	797.0	False	981.0	False	1084.0	False	752.0	False	1084.0
CP003496.1_prot_D7S_01506_1374	iron-dicitrate transporter ATP-binding subunit	False	812.0	False	1506.0	False	1704.0	False	1873.0	False	1830.0	False	1433.0	False	1221.0
CP003496.1_prot_D7S_01508_1375	iron-dicitrate transporter subunit FecD	False	1055.0	False	1380.0	False	1596.0	False	1621.0	False	1538.0	False	1569.0	False	1691.0
CP003496.1_prot_D7S_01509_1376	iron-dicitrate transporter permease subunit	False	714.0	False	1806.0	False	1766.0	False	1846.0	False	1811.0	False	1712.0	False	1607.0
CP003496.1_prot_D7S_01510_1377	iron-dicitrate transporter substrate-binding subunit	True	567.0	False	1715.0	False	1600.0	False	1670.0	True	1481.0	False	1637.0	False	1482.0
CP003496.1_prot_D7S_01511_1378	metallophosphoesterase	False	1327.0	False	729.0	False	859.0	False	1010.0	False	916.0	False	908.0	False	861.0
CP003496.1_prot_D7S_01512_1379	hypothetical protein	False	41.0	False	872.0	False	983.0	False	974.0	False	895.0	False	677.0	False	490.0
CP003496.1_prot_D7S_01513_1380	recombination protein RecR	False	31.0	False	1202.0	False	1027.0	False	1091.0	True	1006.0	True	675.0	True	565.0
CP003496.1_prot_D7S_01514_1381	DNA topoisomerase III	False	38.0	False	630.0	False	561.0	False	493.0	False	461.0	False	685.0	False	245.0
CP003496.1_prot_D7S_01516_1383	protein-export membrane protein	False	1670.0	False	433.0	False	497.0	False	485.0	False	542.0	False	770.0	False	784.0
CP003496.1_prot_D7S_01518_1384	hypothetical protein	False	1650.0	False	504.0	False	442.0	False	352.0	False	381.0	False	268.0	False	362.0
CP003496.1_prot_D7S_01519_1385	hypothetical protein	False	1736.0	False	156.0	False	175.0	False	137.0	False	251.0	False	139.0	False	171.0
CP003496.1_prot_D7S_01520_1386	monofunctional biosynthetic peptidoglycan transglycosyllase	False	687.0	False	1764.0	False	1696.0	False	1650.0	False	1789.0	False	1748.0	False	1717.0
CP003496.1_prot_D7S_01521_1387	trp operon repressor	False	1835.0	False	220.0	False	123.0	False	135.0	False	147.0	False	119.0	False	53.0
CP003496.1_prot_D7S_01522_1388	intracellular septation protein A	True	1930.0	False	149.0	False	57.0	True	54.0	False	39.0	False	40.0	True	148.0
CP003496.1_prot_D7S_01523_1389	YciI-like protein	False	305.0	False	221.0	False	356.0	False	366.0	False	327.0	False	349.0	False	312.0
CP003496.1_prot_D7S_01524_1390	acyl-CoA thioester hydrolase YciA	False	708.0	False	1454.0	False	1511.0	False	1302.0	True	1184.0	False	1103.0	True	1471.0
CP003496.1_prot_D7S_01525_1391	intracellular septation protein A	False	1727.0	False	485.0	False	429.0	False	373.0	False	344.0	False	478.0	False	453.0
CP003496.1_prot_D7S_01526_1392	beta-methylgalactoside transporter inner membrane component	False	894.0	False	1553.0	False	1495.0	False	1553.0	False	1615.0	False	1722.0	False	1867.0
CP003496.1_prot_D7S_01527_1393	outer membrane protein W precursor	True	1483.0	True	355.0	True	396.0	True	368.0	True	443.0	True	418.0	True	380.0
CP003496.1_prot_D7S_01528_1394	outer membrane protein W precursor	False	1502.0	True	430.0	True	560.0	True	595.0	True	408.0	True	554.0	True	478.0
CP003496.1_prot_D7S_01529_1395	RecN protein	False	1932.0	True	2.0	False	13.0	False	26.0	False	25.0	False	78.0	False	84.0
CP003496.1_prot_D7S_01530_1396	ATP-NAD kinase	False	1010.0	False	1289.0	False	1325.0	False	1266.0	False	1509.0	False	1419.0	False	1463.0
