	Description	Ori_CR (Pr)	Rec_CR (Pr)	Ori_RBP (Pr)	Rec_RBP (Pr)	Orignial_rank	Rec_rank	SignalP_nonfused	SignalP_fused	MS_nonfused	MS_fused	Secretion_nonfused	Secretion_fused
CP003496.1_prot_D7S_01509_1376	iron-dicitrate transporter permease subunit	0.20543756320592765	0.20443984403973184	0.0	0.10840502813176424	1650.0	1918.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01510_1377	iron-dicitrate transporter substrate-binding subunit	0.12183177429268463	0.12193203650783842	0.0	0.5840890350846148	1797.0	1475.0	True	False	True	True	True	True
CP003496.1_prot_D7S_01511_1378	metallophosphoesterase	0.5712631562990201	0.574210117268983	0.0	0.3146989611407727	1026.0	1187.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01512_1379	hypothetical protein	0.46926061160648347	0.4709315393721798	1.0	0.6324982053473603	65.0	831.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01513_1380	recombination protein RecR	0.2966425390588883	0.29554822865142955	1.0	0.8595258020908879	137.0	722.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01514_1381	DNA topoisomerase III	0.4424587641171338	0.4424251245859476	1.0	0.9714345008828889	78.0	360.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01516_1383	protein-export membrane protein	0.7797384322006726	0.7818642354049197	0.0	0.48903265065836654	641.0	534.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01518_1384	hypothetical protein	0.7659018527980939	0.764207358760544	0.0	0.7280000829178086	662.0	286.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01519_1385	hypothetical protein	0.8307043317845813	0.8265872093862715	0.0	0.8938749111317995	557.0	97.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01520_1386	monofunctional biosynthetic peptidoglycan transglycosyllase	0.184990134067968	0.1838342740462749	0.0	0.4389668598685071	1677.0	1589.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01521_1387	trp operon repressor	0.8901489561916567	0.8896134241139626	0.0	0.8077106725192056	449.0	118.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01522_1388	intracellular septation protein A	0.9513284898476128	0.951397814238243	0.0	0.8466911174560418	341.0	49.0	True	True	False	False	True	True
CP003496.1_prot_D7S_01523_1389	YciI-like protein	0.8385581980397651	0.8407145856047876	0.5	0.5322261104240839	120.0	407.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01524_1390	acyl-CoA thioester hydrolase YciA	0.20268257925182998	0.20229300934465516	0.0	0.8112341461599574	1656.0	986.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01525_1391	intracellular septation protein A	0.81972213101686	0.8196524490790975	0.0	0.573212084403966	569.0	391.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01526_1392	beta-methylgalactoside transporter inner membrane component	0.31859845858879376	0.317297937378885	0.0	0.24161490069308103	1470.0	1670.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01527_1393	outer membrane protein W precursor	0.6650472457242964	0.6647795542699596	0.0	0.8765280070981034	850.0	243.0	True	True	False	False	True	True
CP003496.1_prot_D7S_01528_1394	outer membrane protein W precursor	0.6759644075916236	0.6808454513382056	0.0	0.6186927872339223	830.0	490.0	False	True	False	False	False	True
CP003496.1_prot_D7S_01529_1395	RecN protein	0.9530293085580346	0.9538387520888904	0.0	0.9176112201682491	339.0	25.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01530_1396	ATP-NAD kinase	0.36909881947270595	0.3701567113606626	0.0	0.4376703017008976	1354.0	1336.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01532_1398	co-chaperone GrpE	0.8961189367601696	0.8931824188911611	0.5	0.9003580674657691	101.0	52.0	False	False	True	False	True	False
CP003496.1_prot_D7S_01535_1400	5-methylaminomethyl-2-thiouridine methyltransferase	0.2844837400847355	0.2902249245884473	0.0	0.25830466099474075	1525.0	1675.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01536_1401	beta-ketoacyl-acyl-carrier-protein synthase II	0.2662080729384825	0.2659011077964627	0.0	0.5248411503708086	1551.0	1368.0	False	False	False	True	False	True
CP003496.1_prot_D7S_01537_1402	aerobic respiration control sensor protein ArcB	0.5011495723118864	0.49993537554006484	0.5	0.9539468704469749	260.0	322.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01538_1403	galactoside transport system permease protein MglC	0.8392014925159508	0.8389705972323938	0.0	0.2375701632431921	533.0	879.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01541_1404	ribose import ATP-binding protein RbsA	0.8362878379924212	0.835254100763831	0.0	0.14148613599865462	540.0	1044.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01542_1405	D-galactose-binding periplasmic protein	0.5923890035670868	0.5901285568084275	0.5	0.8398955186526467	226.0	343.0	False	True	True	True	True	True
CP003496.1_prot_D7S_01543_1406	HTH-type transcriptional regulator GalS	0.7065656733644874	0.7065343926134742	0.5	0.6528245924449764	178.0	426.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01544_1407	galactose-1-phosphate uridylyltransferase	0.7653857054665677	0.7652800430487673	0.5	0.6041129723488372	151.0	413.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01545_1408	galactokinase	0.12875093125012663	0.1302865365094544	0.0	0.5057191071243287	1785.0	1571.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01546_1409	galactose mutarotase	0.9198380808858372	0.9225580371678086	0.0	0.23337081512584468	403.0	721.0	False	True	False	False	False	True
CP003496.1_prot_D7S_01548_1410	DsbB family disulfide bond formation protein	0.556967971626102	0.5538267514523533	0.0	0.6200650031722722	1054.0	685.0	False	True	False	True	False	True
CP003496.1_prot_D7S_01549_1411	hypothetical protein	0.6456558177300915	0.6466825989796368	0.0	0.6440247362343592	885.0	507.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01550_1412	inner membrane protein YbhI	0.13593230246765947	0.13431508464863193	0.0	0.5086867373928785	1769.0	1558.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01551_1413	CitXG	0.047286221722087636	0.04740744269474249	0.0	0.2341098327142408	1910.0	1940.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01552_1414	citrate lyase, alpha subunit	0.0721259313940915	0.07231233097245916	0.0	0.45699391439345594	1873.0	1705.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01553_1415	citrate lyase subunit beta	0.2794917375040984	0.28046001730866976	0.0	0.26693855998231497	1532.0	1677.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01554_1416	citrate lyase subunit gamma	0.9734546182014621	0.9733850230003653	0.0	0.3995459509181446	307.0	408.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01555_1417	citrate lyase ligase	0.4672750169003988	0.4636763527355914	0.0	0.2992035534683412	1205.0	1411.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01557_1419	magnesium and cobalt efflux protein CorC	0.2425308027106037	0.23845155874025703	0.0	0.3595125535736821	1599.0	1624.0	False	True	False	False	False	True
CP003496.1_prot_D7S_01558_1420	apolipoprotein N-acyltransferase	0.8923306483329891	0.8912840652854984	0.0	0.23528972646159158	445.0	774.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01559_1421	translation initiation factor IF-1	0.682880156104001	0.6816242897914431	0.0	0.9676209697636311	816.0	149.0	False	False	False	True	False	True
CP003496.1_prot_D7S_01561_1423	aminopeptidase B	0.16660187374029953	0.1652643818234259	0.0	0.26332147628391445	1710.0	1815.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01562_1424	nucleoside diphosphate kinase	0.8702181944521136	0.8683807253539854	0.0	0.3255368112125962	481.0	655.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01563_1425	Chb protein	0.33156523577043323	0.335205942075946	0.0	0.24380856420252744	1447.0	1646.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01564_1426	putative transposase	0.4971572076472923	0.5022238180894909	0.0	0.7520760451741508	1148.0	559.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01565_1427	transcriptional regulator, XRE family	0.4699781766756652	0.4737992391667829	0.0	0.49735180203029317	1198.0	1056.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01566_1428	outer membrane antigenic lipoprotein B	0.35849707623957716	0.3646078353978115	0.5	0.33128574894547796	499.0	1493.0	True	False	True	False	True	False
CP003496.1_prot_D7S_01567_1429	outer membrane antigenic lipoprotein B	0.6227818976498088	0.623263490986161	0.5	0.7695255476488265	211.0	392.0	True	False	False	False	True	False
CP003496.1_prot_D7S_01568_1430	lipoprotein B	0.3732335289320135	0.37444374502766536	0.0	0.4068808278349325	1345.0	1381.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01569_1431	5'/3'-nucleotidase SurE	0.2313026756317248	0.23085514848071764	0.0	0.21507886810758264	1617.0	1795.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01570_1432	tRNA pseudouridine synthase D	0.8648380686351662	0.862837513671199	1.0	0.9663530672584041	20.0	41.0	False	False	False	True	False	True
CP003496.1_prot_D7S_01571_1433	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.038084598679916835	0.037995510770618406	0.0	0.32063578796722414	1933.0	1875.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01572_1434	cell division protein FtsB	0.9927608232286834	0.992558498131812	0.0	0.5903019159134608	273.0	205.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01573_1435	ribulose-phosphate 3-epimerase	0.11460207815920345	0.11445155738190604	0.0	0.22441212804458152	1806.0	1891.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01574_1436	phosphoglycolate phosphatase	0.1873746514872747	0.18828632721405783	0.0	0.1580498938634578	1672.0	1884.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01575_1437	tryptophanyl-tRNA synthetase	0.3601830447786524	0.3582004295062991	0.0	0.9289250881489168	1377.0	512.0	False	False	True	False	True	False
CP003496.1_prot_D7S_01576_1438	3,4-dihydroxy-2-butanone 4-phosphate synthase	0.5455000420518401	0.539323050144316	0.0	0.3241645028467239	1074.0	1232.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01577_1439	sodium-dependent transporter	0.14131524369812515	0.14052300537457116	0.0	0.3442728242570549	1754.0	1755.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01578_1440	RNA pseudouridine synthase family protein	0.9393849336246266	0.9406802346432768	0.0	0.7655840421907373	360.0	113.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01579_1441	protein SapB	0.18565378516505732	0.18571630480998708	0.0	0.594999353178775	1676.0	1384.0	False	True	False	True	False	True
CP003496.1_prot_D7S_01581_1442	Transposase	0.5192537298727065	0.5223352438440079	1.0	0.9877022334577494	49.0	270.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01582_1443	hypothetical protein	0.43770751061600255	0.44018363218227147	0.0	0.5628137435632921	1252.0	1005.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01583_1444	hypothetical protein	0.8574377186933761	0.8549752506671751	0.0	0.36178674942718736	503.0	608.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01584_1445	hypothetical protein	0.4822458804122213	0.4849792505405034	0.0	0.5072056283597215	1177.0	1024.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01585_1446	hypothetical protein	0.9408887585371268	0.9408769176548868	0.0	0.4852534035746566	356.0	345.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01586_1447	YCII-related protein	0.8353355588230421	0.8336121509925043	0.0	0.5565743008406279	546.0	397.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01587_1448	flavodoxin fold family protein	0.7450340741663163	0.7447942857988128	0.0	0.9911069726574506	699.0	84.0	False	True	False	True	False	True
CP003496.1_prot_D7S_01588_1449	LysR family transcriptional regulator	0.9025775476957606	0.90329166002948	0.0	0.7057755352686904	420.0	189.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01589_1450	hypothetical protein	0.6594540529263339	0.661118857399668	0.5	0.49345145366894183	199.0	725.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01590_1451	FruA protein	0.3158866756398145	0.31749598818319197	0.0	0.2664976686626682	1474.0	1643.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01591_1452	1-phosphofructokinase	0.6663107046745778	0.6656290048603684	0.0	0.2690291268415267	847.0	1115.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01592_1453	multiphosphoryl transfer protein	0.04774447753463976	0.047112486843717695	0.0	0.32382574422119875	1907.0	1862.0	False	False	False	True	False	True
CP003496.1_prot_D7S_01593_1454	DNA polymerase III subunit delta'	0.7654847960185122	0.7678426679786716	0.0	0.3808686392133602	663.0	733.0	True	False	False	False	True	False
CP003496.1_prot_D7S_01594_1455	molybdopterin-guanine dinucleotide biosynthesis protein A	0.25831829648806104	0.2594692890552728	0.0	0.02985205441024104	1565.0	1935.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01595_1456	YihD like protein	0.9814401022039498	0.9809768212680983	0.0	0.8937687034360119	294.0	21.0	False	False	False	True	False	True
CP003496.1_prot_D7S_01596_1457	thiol:disulfide interchange protein DsbA	0.20872608982962942	0.206823685460394	0.0	0.19695917027145982	1647.0	1836.0	True	False	False	False	True	False
CP003496.1_prot_D7S_01597_1458	YifE like protein	0.5593755245324936	0.5607602076130447	0.0	0.5709890829584888	1048.0	767.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01598_1459	hypothetical protein	0.8697372087881539	0.870292479658997	0.0	0.684758350646089	482.0	231.0	False	True	False	True	False	True
CP003496.1_prot_D7S_01599_1460	DNA polymerase I	0.25259436560000204	0.2489615166713562	0.0	0.27572929223684495	1577.0	1712.0	False	True	False	False	False	True
CP003496.1_prot_D7S_01601_1461	FHA domain protein	0.3369642182757655	0.33479538506803996	0.0	0.8214192005964561	1430.0	720.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01602_1462	hypothetical protein	0.16387708530084322	0.16801165093434509	0.0	0.6385194485094551	1715.0	1339.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01603_1463	hypothetical protein	0.6843842479818127	0.6829001483617835	0.5	0.6422214163354376	188.0	462.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01604_1464	FHA domain-containing protein	0.897332938605744	0.8979269344159232	0.0	0.41203719110260884	434.0	476.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01606_1466	phosphatase YbhA	0.4743987678709145	0.4784948710927767	0.0	0.18401035536641408	1192.0	1532.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01607_1467	capsular protein	0.9727996467644333	0.9730553914060776	0.0	0.6646752621210699	309.0	160.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01608_1468	putative cyclase	0.03758364967616413	0.03817632982453652	0.0	0.3807992511585228	1934.0	1822.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01609_1469	phospholipase/carboxylesterase	0.12086298208542205	0.120062179008126	0.0	0.5779635817786989	1799.0	1490.0	True	False	False	False	True	False
CP003496.1_prot_D7S_01610_1470	GntT protein	0.13671219473760263	0.13651560036666308	0.0	0.11607198429192382	1767.0	1952.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01611_1471	hydroxypyruvate isomerase	0.339594039147409	0.338600916230376	0.0	0.06650569396149243	1426.0	1835.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01612_1472	putative aldolase	0.4195900573706721	0.41769442674397567	0.0	0.2758527401883303	1282.0	1495.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01613_1473	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	0.1385181491426303	0.13967064945337979	0.0	0.36616890438492106	1760.0	1734.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01614_1474	3-hydroxyisobutyrate dehydrogenase	0.5509138548555559	0.5509937904812793	0.0	0.2824444649230812	1063.0	1289.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01615_1475	GlpR protein	0.4004737146731662	0.4000998281129791	0.0	0.6238282467287952	1308.0	965.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01616_1476	nitrogen regulatory protein P-II	0.8584854941624043	0.8578068712560184	0.0	0.33902220573983854	500.0	646.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01617_1477	pyrimidine regulatory protein PyrR	0.6661451001407733	0.668148347732376	0.0	0.3062012064883608	848.0	1048.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01618_1478	thymidylate kinase	0.5621018693585491	0.5606099524827967	0.0	0.5397230666377455	1044.0	838.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01619_1479	DNA polymerase III subunit delta'	0.3673383677768457	0.3618627208128568	0.0	0.6336621602069213	1360.0	1021.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01620_1480	putative deoxyribonuclease	0.5099061904885531	0.5093869405274483	0.5	0.6850876563143551	254.0	653.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01621_1481	hypothetical protein	0.5680452120270549	0.5691047679338226	0.0	0.4821351057836718	1029.0	924.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01623_1482	inner membrane protein YtfL	0.18606639712474635	0.18190759247956192	0.0	0.7732111074476038	1675.0	1081.0	False	False	False	False	False	False
CP003496.1_prot_D7S_01624_1483	Sel1 domain protein repeat-containing protein	0.5457962025948424	0.5454061619652566	0.5	0.595697426765039	239.0	745.0	False	False	False	False	False	False
